unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1662386400,2022-09-05 14:00:00,BTC/USDT,19739,19799,19727,19788,0.68735516,13601.38390608
1662382800,2022-09-05 13:00:00,BTC/USDT,19740,19751,19739,19739,0.08552506,1688.17915934
1662379200,2022-09-05 12:00:00,BTC/USDT,19710,19730,19680,19730,0.48424517,9554.1572041
1662375600,2022-09-05 11:00:00,BTC/USDT,19703,19712,19664,19691,0.77466722,15253.97222902
1662372000,2022-09-05 10:00:00,BTC/USDT,19769,19779,19657,19689,0.23930803,4711.73580267
1662368400,2022-09-05 09:00:00,BTC/USDT,19777,19777,19733,19777,0.17625581,3485.81115437
1662364800,2022-09-05 08:00:00,BTC/USDT,19736,19783,19725,19783,0.32583531,6445.99993773
1662361200,2022-09-05 07:00:00,BTC/USDT,19750,19750,19749,19749,0.15243282,3010.39576218
1662357600,2022-09-05 06:00:00,BTC/USDT,19711,19788,19709,19788,0.81967614,16219.751458319999
1662354000,2022-09-05 05:00:00,BTC/USDT,19818,19818,19696,19696,0.67814960,13356.8345216
1662350400,2022-09-05 04:00:00,BTC/USDT,19876,19891,19838,19868,5.39927379,107272.77165971999
1662346800,2022-09-05 03:00:00,BTC/USDT,19816,19862,19816,19861,0.16938790,3364.2130819000004
1662343200,2022-09-05 02:00:00,BTC/USDT,19857,19857,19837,19854,0.70283196,13954.02573384
1662339600,2022-09-05 01:00:00,BTC/USDT,19959,19959,19873,19873,0.50082048,9952.80539904
1662336000,2022-09-05 00:00:00,BTC/USDT,20010,20046,19896,19915,0.43474904,8658.0271316
1662332400,2022-09-04 23:00:00,BTC/USDT,19850,20000,19839,19999,0.12697944,2539.46182056
1662328800,2022-09-04 22:00:00,BTC/USDT,19861,19866,19836,19836,0.56827707,11272.34396052
1662325200,2022-09-04 21:00:00,BTC/USDT,19903,19904,19864,19864,0.49372169,9807.28765016
1662321600,2022-09-04 20:00:00,BTC/USDT,19882,19927,19867,19898,1.86319522,37073.85848756
1662318000,2022-09-04 19:00:00,BTC/USDT,19848,19891,19825,19876,1.41641730,28152.7102548
1662314400,2022-09-04 18:00:00,BTC/USDT,19843,19852,19826,19852,0.03697373,734.00248796
1662310800,2022-09-04 17:00:00,BTC/USDT,19926,19926,19844,19844,0.23814702,4725.78946488
1662307200,2022-09-04 16:00:00,BTC/USDT,19893,19893,19893,19893,0.11000000,2188.23
1662303600,2022-09-04 15:00:00,BTC/USDT,19745,19748,19699,19699,0.23486094,4626.5256570599995
1662300000,2022-09-04 14:00:00,BTC/USDT,19750,19750,19750,19750,0.04034494,796.8125650000001
1662296400,2022-09-04 13:00:00,BTC/USDT,19862,19862,19785,19785,1.01582024,20098.003448400003
1662292800,2022-09-04 12:00:00,BTC/USDT,19792,19855,19792,19835,0.19131210,3794.6755035
1662289200,2022-09-04 11:00:00,BTC/USDT,19743,19823,19743,19823,0.00358432,71.05197536
1662285600,2022-09-04 10:00:00,BTC/USDT,19810,19810,19810,19810,0.00000000,0.0
1662282000,2022-09-04 09:00:00,BTC/USDT,19802,19810,19799,19810,0.11606081,2299.1646461
1662278400,2022-09-04 08:00:00,BTC/USDT,19598,19741,19598,19741,0.12841376,2535.0160361599997
1662274800,2022-09-04 07:00:00,BTC/USDT,19701,19704,19696,19704,0.00506142,99.73021967999999
1662271200,2022-09-04 06:00:00,BTC/USDT,19762,19774,19705,19705,0.11515817,2269.19173985
1662267600,2022-09-04 05:00:00,BTC/USDT,19797,19797,19797,19797,0.00477755,94.58115735
1662264000,2022-09-04 04:00:00,BTC/USDT,19767,19767,19767,19767,0.00115618,22.85421006
1662260400,2022-09-04 03:00:00,BTC/USDT,19757,19759,19757,19759,0.01129701,223.21762059
1662256800,2022-09-04 02:00:00,BTC/USDT,19807,19807,19783,19783,0.00679295,134.38492985
1662253200,2022-09-04 01:00:00,BTC/USDT,19786,19798,19784,19786,1.25661489,24863.38221354
1662249600,2022-09-04 00:00:00,BTC/USDT,19707,19707,19707,19707,0.00000000,0.0
1662246000,2022-09-03 23:00:00,BTC/USDT,19707,19707,19707,19707,0.00000000,0.0
1662242400,2022-09-03 22:00:00,BTC/USDT,19707,19707,19707,19707,0.00000000,0.0
1662238800,2022-09-03 21:00:00,BTC/USDT,19707,19707,19707,19707,0.00000000,0.0
1662235200,2022-09-03 20:00:00,BTC/USDT,19707,19707,19707,19707,0.00000000,0.0
1662231600,2022-09-03 19:00:00,BTC/USDT,19706,19707,19683,19707,0.47599621,9380.45731047
1662228000,2022-09-03 18:00:00,BTC/USDT,19809,19809,19809,19809,0.00188316,37.30351644
1662224400,2022-09-03 17:00:00,BTC/USDT,19811,19811,19811,19811,0.00000000,0.0
1662220800,2022-09-03 16:00:00,BTC/USDT,19778,19812,19778,19811,0.01700949,336.97500639
1662217200,2022-09-03 15:00:00,BTC/USDT,19810,19810,19784,19784,0.15737305,3113.4684211999997
1662213600,2022-09-03 14:00:00,BTC/USDT,19854,19854,19804,19824,0.00706451,140.04684624
1662210000,2022-09-03 13:00:00,BTC/USDT,19843,19843,19843,19843,0.01770066,351.23419638
1662206400,2022-09-03 12:00:00,BTC/USDT,19813,19813,19813,19813,0.00116085,22.999921049999998
1662202800,2022-09-03 11:00:00,BTC/USDT,19859,19859,19840,19840,1.01500000,20137.6
1662199200,2022-09-03 10:00:00,BTC/USDT,19815,19838,19815,19838,0.00260344,51.647042719999995
1662195600,2022-09-03 09:00:00,BTC/USDT,19785,19809,19755,19772,0.88606577,17519.29240444
1662192000,2022-09-03 08:00:00,BTC/USDT,19803,19831,19787,19788,0.23202577,4591.325936759999
1662188400,2022-09-03 07:00:00,BTC/USDT,19903,19906,19803,19803,0.01570709,311.04750327
1662184800,2022-09-03 06:00:00,BTC/USDT,19932,19932,19832,19874,1.39175852,27659.80882648
1662181200,2022-09-03 05:00:00,BTC/USDT,19947,19956,19946,19949,0.06844353,1365.37997997
1662177600,2022-09-03 04:00:00,BTC/USDT,19916,19916,19916,19916,0.11000000,2190.76
1662174000,2022-09-03 03:00:00,BTC/USDT,19942,19942,19942,19942,0.00000000,0.0
1662170400,2022-09-03 02:00:00,BTC/USDT,19944,19961,19907,19942,1.47781036,29470.494199120003
1662166800,2022-09-03 01:00:00,BTC/USDT,20000,20000,19956,19961,0.05511534,1100.1573017399999
1662163200,2022-09-03 00:00:00,BTC/USDT,19959,20030,19953,20010,1.50420867,30099.2154867
1662159600,2022-09-02 23:00:00,BTC/USDT,19964,19964,19930,19963,0.83047025,16578.677600749998
1662156000,2022-09-02 22:00:00,BTC/USDT,19989,20001,19894,19950,0.54476473,10868.0563635
1662152400,2022-09-02 21:00:00,BTC/USDT,19970,19994,19963,19994,0.35778306,7153.51450164
1662148800,2022-09-02 20:00:00,BTC/USDT,19889,19929,19878,19909,0.16201025,3225.46206725
1662145200,2022-09-02 19:00:00,BTC/USDT,19948,19975,19819,19872,0.90141399,17912.89880928
1662141600,2022-09-02 18:00:00,BTC/USDT,19791,19974,19777,19937,0.94415948,18823.707552760003
1662138000,2022-09-02 17:00:00,BTC/USDT,20112,20112,19773,19773,0.36800034,7276.4707228199995
1662134400,2022-09-02 16:00:00,BTC/USDT,20312,20312,20100,20121,0.07533414,1515.79823094
1662130800,2022-09-02 15:00:00,BTC/USDT,20352,20356,20291,20349,7.05172760,143495.60493240002
1662127200,2022-09-02 14:00:00,BTC/USDT,20235,20415,20214,20335,3.73585738,75968.6598223
1662123600,2022-09-02 13:00:00,BTC/USDT,20312,20379,20281,20281,0.73971117,15002.08223877
1662120000,2022-09-02 12:00:00,BTC/USDT,20102,20296,20025,20290,0.78182288,15863.1862352
1662116400,2022-09-02 11:00:00,BTC/USDT,20068,20084,19998,20084,1.54712146,31072.38740264
1662112800,2022-09-02 10:00:00,BTC/USDT,20128,20160,20049,20066,1.75044883,35124.50622278
1662109200,2022-09-02 09:00:00,BTC/USDT,20097,20154,20075,20138,0.68861715,13867.3721667
1662105600,2022-09-02 08:00:00,BTC/USDT,20120,20120,20087,20104,0.33110207,6656.476015280001
1662102000,2022-09-02 07:00:00,BTC/USDT,20074,20074,20058,20058,0.00731807,146.78584806
1662098400,2022-09-02 06:00:00,BTC/USDT,20112,20123,20090,20090,0.52775512,10602.600360800001
1662094800,2022-09-02 05:00:00,BTC/USDT,20171,20171,20098,20110,0.44973287,9044.1280157
1662091200,2022-09-02 04:00:00,BTC/USDT,20151,20227,20151,20212,0.21162575,4277.379659
1662087600,2022-09-02 03:00:00,BTC/USDT,20038,20226,20038,20200,0.08676502,1752.653404
1662084000,2022-09-02 02:00:00,BTC/USDT,20059,20059,19964,20030,1.28336495,25705.7999485
1662080400,2022-09-02 01:00:00,BTC/USDT,20069,20083,20012,20039,0.84380619,16909.03224141
1662076800,2022-09-02 00:00:00,BTC/USDT,20123,20123,20053,20076,2.04461271,41047.64476596
1662073200,2022-09-01 23:00:00,BTC/USDT,20078,20118,20058,20116,0.13741132,2764.16611312
1662069600,2022-09-01 22:00:00,BTC/USDT,20105,20173,20069,20085,0.57524342,11553.764090699999
1662066000,2022-09-01 21:00:00,BTC/USDT,20095,20102,20057,20102,0.03358364,675.0983312799999
1662062400,2022-09-01 20:00:00,BTC/USDT,19894,20062,19894,20062,0.23422111,4698.943908820001
1662058800,2022-09-01 19:00:00,BTC/USDT,19811,19884,19781,19816,0.92331927,18296.494654320002
1662055200,2022-09-01 18:00:00,BTC/USDT,19724,19928,19699,19814,4.00081111,79272.07133353999
1662051600,2022-09-01 17:00:00,BTC/USDT,19655,19886,19655,19718,2.44817318,48273.07876324
1662048000,2022-09-01 16:00:00,BTC/USDT,19785,19796,19585,19627,5.59492556,109811.60396612
1662044400,2022-09-01 15:00:00,BTC/USDT,19749,19820,19723,19771,2.90809930,57496.0312603
1662040800,2022-09-01 14:00:00,BTC/USDT,19899,19932,19673,19673,1.55441603,30580.026558190002
1662037200,2022-09-01 13:00:00,BTC/USDT,19991,20011,19953,20011,0.02248333,449.91391662999996
1662033600,2022-09-01 12:00:00,BTC/USDT,20073,20073,20005,20013,0.38601840,7725.3862392
1662030000,2022-09-01 11:00:00,BTC/USDT,20029,20036,20001,20036,1.34803548,27009.23887728
1662026400,2022-09-01 10:00:00,BTC/USDT,19935,20003,19935,20003,0.52505695,10502.714170849998
1662022800,2022-09-01 09:00:00,BTC/USDT,19926,19971,19832,19932,11.92507215,237690.53809380002
1662019200,2022-09-01 08:00:00,BTC/USDT,19903,19920,19820,19920,2.87498228,57269.64701759999
1662015600,2022-09-01 07:00:00,BTC/USDT,19915,19938,19818,19852,1.62611011,32281.53790372
1662012000,2022-09-01 06:00:00,BTC/USDT,20039,20045,19988,19988,2.51501552,50270.13021376
1662008400,2022-09-01 05:00:00,BTC/USDT,20059,20122,20029,20038,2.82955018,56698.526506840004
1662004800,2022-09-01 04:00:00,BTC/USDT,20045,20079,19998,20060,3.75346776,75294.5632656
1662001200,2022-09-01 03:00:00,BTC/USDT,20108,20151,19983,19983,5.61663216,112237.16045328
1661997600,2022-09-01 02:00:00,BTC/USDT,20157,20185,20092,20092,0.17256354,3467.14664568
1661994000,2022-09-01 01:00:00,BTC/USDT,20124,20135,20124,20128,0.06625865,1333.6541072
1661990400,2022-09-01 00:00:00,BTC/USDT,20047,20123,20007,20092,0.10606453,2131.04853676
1661986800,2022-08-31 23:00:00,BTC/USDT,20114,20114,19977,20041,2.00425234,40167.22114594
1661983200,2022-08-31 22:00:00,BTC/USDT,20140,20154,20098,20149,4.28233355,86284.73869895
1661979600,2022-08-31 21:00:00,BTC/USDT,20187,20233,20175,20203,2.07238644,41868.423247319995
1661976000,2022-08-31 20:00:00,BTC/USDT,20213,20236,20164,20198,5.75691358,116278.14048884
1661972400,2022-08-31 19:00:00,BTC/USDT,20099,20293,20088,20217,0.59141589,11956.655048130002
1661968800,2022-08-31 18:00:00,BTC/USDT,20032,20032,19954,19954,0.16616488,3315.6540155199996
1661965200,2022-08-31 17:00:00,BTC/USDT,20062,20126,19906,19987,0.62791794,12550.19586678
1661961600,2022-08-31 16:00:00,BTC/USDT,20081,20126,20018,20033,0.84913005,17010.62229165
1661958000,2022-08-31 15:00:00,BTC/USDT,20019,20140,19876,20122,0.38045665,7655.5487113
1661954400,2022-08-31 14:00:00,BTC/USDT,20296,20312,20173,20173,1.00416969,20257.115156369997
1661950800,2022-08-31 13:00:00,BTC/USDT,20300,20344,20270,20307,3.01680717,61262.30320119
1661947200,2022-08-31 12:00:00,BTC/USDT,20329,20329,20218,20218,0.04951343,1001.06252774
1661943600,2022-08-31 11:00:00,BTC/USDT,20360,20360,20273,20273,0.90194746,18285.180856580002
1661940000,2022-08-31 10:00:00,BTC/USDT,20264,20376,20264,20371,0.12379314,2521.79005494
1661936400,2022-08-31 09:00:00,BTC/USDT,20224,20227,20180,20191,1.25730626,25386.27069566
1661932800,2022-08-31 08:00:00,BTC/USDT,20322,20322,20152,20222,1.42404527,28797.04344994
1661929200,2022-08-31 07:00:00,BTC/USDT,20228,20287,20225,20266,0.20080673,4069.5491901799996
1661925600,2022-08-31 06:00:00,BTC/USDT,20307,20307,20234,20242,0.06293147,1273.85881574
1661922000,2022-08-31 05:00:00,BTC/USDT,20322,20380,20306,20339,45.19606187,919242.70237393
1661918400,2022-08-31 04:00:00,BTC/USDT,20351,20351,20349,20349,0.10000000,2034.9
1661914800,2022-08-31 03:00:00,BTC/USDT,20358,20358,20355,20358,0.21000000,4275.18
1661911200,2022-08-31 02:00:00,BTC/USDT,20314,20392,20314,20392,0.19576367,3992.01275864
1661907600,2022-08-31 01:00:00,BTC/USDT,20034,20230,20002,20216,0.27125489,5483.688856240001
1661904000,2022-08-31 00:00:00,BTC/USDT,19876,19971,19876,19971,0.18452094,3685.06769274
1661900400,2022-08-30 23:00:00,BTC/USDT,19790,19798,19790,19798,0.00342047,67.71846506
1661896800,2022-08-30 22:00:00,BTC/USDT,19849,19890,19801,19890,0.74042255,14727.0045195
1661893200,2022-08-30 21:00:00,BTC/USDT,19955,19966,19916,19938,0.13368803,2665.4719421400005
1661889600,2022-08-30 20:00:00,BTC/USDT,19890,20045,19865,19976,0.41090051,8208.14858776
1661886000,2022-08-30 19:00:00,BTC/USDT,19840,20072,19840,19904,1.37546315,27377.2185376
1661882400,2022-08-30 18:00:00,BTC/USDT,19697,19712,19688,19712,0.06929338,1365.91110656
1661878800,2022-08-30 17:00:00,BTC/USDT,19683,19683,19625,19625,0.48746398,9566.4806075
1661875200,2022-08-30 16:00:00,BTC/USDT,19745,19890,19607,19607,0.26832421,5261.03278547
1661871600,2022-08-30 15:00:00,BTC/USDT,19745,19817,19675,19817,0.66215382,13121.90225094
1661868000,2022-08-30 14:00:00,BTC/USDT,20119,20119,19803,19817,0.15421829,3056.1438529300003
1661864400,2022-08-30 13:00:00,BTC/USDT,20383,20383,20255,20255,1.33733874,27087.796178700002
1661860800,2022-08-30 12:00:00,BTC/USDT,20411,20412,20296,20359,0.42957415,8745.70011985
1661857200,2022-08-30 11:00:00,BTC/USDT,20401,20403,20365,20365,0.70638406,14385.5113819
1661853600,2022-08-30 10:00:00,BTC/USDT,20411,20411,20406,20406,0.02864547,584.5394608199999
1661850000,2022-08-30 09:00:00,BTC/USDT,20400,20435,20393,20429,0.60831991,12427.367441389999
1661846400,2022-08-30 08:00:00,BTC/USDT,20441,20492,20398,20398,1.16140316,23690.301657680004
1661842800,2022-08-30 07:00:00,BTC/USDT,20421,20421,20421,20421,0.00000000,0.0
1661839200,2022-08-30 06:00:00,BTC/USDT,20407,20421,20390,20421,0.14360390,2932.5352419
1661835600,2022-08-30 05:00:00,BTC/USDT,20424,20424,20375,20380,0.24388979,4970.4739202
1661832000,2022-08-30 04:00:00,BTC/USDT,20341,20493,20340,20460,0.27586174,5644.1312004
1661828400,2022-08-30 03:00:00,BTC/USDT,20250,20258,20250,20258,0.07113707,1441.09476406
1661824800,2022-08-30 02:00:00,BTC/USDT,20156,20192,20148,20190,0.23349527,4714.2695013
1661821200,2022-08-30 01:00:00,BTC/USDT,20138,20158,20125,20157,0.21220621,4277.44057497
1661817600,2022-08-30 00:00:00,BTC/USDT,20222,20222,20222,20222,0.06981448,1411.7884145599999
1661814000,2022-08-29 23:00:00,BTC/USDT,20159,20300,20149,20300,0.22444442,4556.221726
1661810400,2022-08-29 22:00:00,BTC/USDT,20219,20227,20180,20187,0.03070185,619.77824595
1661806800,2022-08-29 21:00:00,BTC/USDT,20173,20181,20173,20181,0.01261608,254.60511048
1661803200,2022-08-29 20:00:00,BTC/USDT,20155,20179,20155,20179,0.00762225,153.80938275
1661799600,2022-08-29 19:00:00,BTC/USDT,20193,20193,20099,20112,0.46547447,9361.622540639999
1661796000,2022-08-29 18:00:00,BTC/USDT,20166,20193,20131,20131,0.15502767,3120.86202477
1661792400,2022-08-29 17:00:00,BTC/USDT,20313,20313,20255,20267,0.04363757,884.40263119
1661788800,2022-08-29 16:00:00,BTC/USDT,20312,20378,20259,20267,0.14820968,3003.76558456
1661785200,2022-08-29 15:00:00,BTC/USDT,20215,20215,20174,20175,0.20549837,4145.92961475
1661781600,2022-08-29 14:00:00,BTC/USDT,20198,20358,20136,20136,0.21136999,4256.14611864
1661778000,2022-08-29 13:00:00,BTC/USDT,19940,20128,19940,20128,0.04827092,971.59707776
1661774400,2022-08-29 12:00:00,BTC/USDT,19814,19972,19814,19972,0.09513847,1900.10552284
1661770800,2022-08-29 11:00:00,BTC/USDT,19836,19836,19779,19806,0.10857968,2150.52914208
1661767200,2022-08-29 10:00:00,BTC/USDT,19824,19843,19824,19843,0.10248887,2033.68664741
1661763600,2022-08-29 09:00:00,BTC/USDT,19790,19790,19790,19790,0.00000000,0.0
1661760000,2022-08-29 08:00:00,BTC/USDT,19912,19912,19790,19790,0.10723855,2122.2509045
1661756400,2022-08-29 07:00:00,BTC/USDT,19825,19838,19805,19838,0.45849342,9095.59246596
1661752800,2022-08-29 06:00:00,BTC/USDT,19845,19846,19845,19846,0.26870000,5332.6202
1661749200,2022-08-29 05:00:00,BTC/USDT,19800,19800,19800,19800,0.00504337,99.858726
1661745600,2022-08-29 04:00:00,BTC/USDT,19909,19909,19828,19828,0.26217884,5198.48203952
1661742000,2022-08-29 03:00:00,BTC/USDT,19747,19907,19747,19907,0.66477141,13233.604458869999
1661738400,2022-08-29 02:00:00,BTC/USDT,19635,19635,19635,19635,0.00000000,0.0
1661734800,2022-08-29 01:00:00,BTC/USDT,19626,19635,19601,19635,0.18273982,3588.0963656999998
1661731200,2022-08-29 00:00:00,BTC/USDT,19576,19613,19576,19592,0.06312603,1236.76517976
1661727600,2022-08-28 23:00:00,BTC/USDT,19814,19814,19552,19552,0.13388120,2617.6452224
1661724000,2022-08-28 22:00:00,BTC/USDT,19917,19917,19917,19917,0.00429239,85.49153163
1661720400,2022-08-28 21:00:00,BTC/USDT,19976,19976,19963,19963,0.31910751,6370.34322213
1661716800,2022-08-28 20:00:00,BTC/USDT,19971,19971,19971,19971,0.00429415,85.75846965
1661713200,2022-08-28 19:00:00,BTC/USDT,19957,19957,19957,19957,0.00000000,0.0
1661709600,2022-08-28 18:00:00,BTC/USDT,19957,19957,19957,19957,0.00000000,0.0
1661706000,2022-08-28 17:00:00,BTC/USDT,19957,19957,19957,19957,0.00000000,0.0
1661702400,2022-08-28 16:00:00,BTC/USDT,19957,19957,19957,19957,0.00000000,0.0
1661698800,2022-08-28 15:00:00,BTC/USDT,19957,19957,19957,19957,0.05127134,1023.22213238
1661695200,2022-08-28 14:00:00,BTC/USDT,19950,19950,19950,19950,0.00000000,0.0
1661691600,2022-08-28 13:00:00,BTC/USDT,19935,19950,19935,19950,0.00576617,115.03509150000001
1661688000,2022-08-28 12:00:00,BTC/USDT,19987,19987,19987,19987,0.08487423,1696.38123501
1661684400,2022-08-28 11:00:00,BTC/USDT,20019,20019,20019,20019,0.12238373,2449.99989087
1661680800,2022-08-28 10:00:00,BTC/USDT,19969,19983,19969,19983,1.00044045,19991.801512349997
1661677200,2022-08-28 09:00:00,BTC/USDT,20029,20052,20012,20020,0.27405122,5486.505424399999
1661673600,2022-08-28 08:00:00,BTC/USDT,20045,20045,20010,20010,0.48737559,9752.3855559
1661670000,2022-08-28 07:00:00,BTC/USDT,20020,20034,20020,20034,0.06072587,1216.58207958
1661666400,2022-08-28 06:00:00,BTC/USDT,20055,20055,20055,20055,0.00500000,100.275
1661662800,2022-08-28 05:00:00,BTC/USDT,19998,20040,19940,20040,1.42312267,28519.378306799998
1661659200,2022-08-28 04:00:00,BTC/USDT,19983,19983,19983,19983,0.00213195,42.60275685
1661655600,2022-08-28 03:00:00,BTC/USDT,20141,20141,20141,20141,0.00000000,0.0
1661652000,2022-08-28 02:00:00,BTC/USDT,20025,20141,20025,20141,1.09933408,22141.68770528
1661648400,2022-08-28 01:00:00,BTC/USDT,19991,20039,19991,20039,1.69484287,33962.95627193
1661644800,2022-08-28 00:00:00,BTC/USDT,20043,20043,19947,19947,0.59587339,11885.88651033
1661641200,2022-08-27 23:00:00,BTC/USDT,20024,20024,20024,20024,0.00180736,36.19057664
1661637600,2022-08-27 22:00:00,BTC/USDT,19917,20054,19917,20014,0.02583592,517.0801028799999
1661634000,2022-08-27 21:00:00,BTC/USDT,20027,20027,20027,20027,0.00049932,9.99988164
1661630400,2022-08-27 20:00:00,BTC/USDT,19976,20009,19976,20009,0.12921722,2585.50735498
1661626800,2022-08-27 19:00:00,BTC/USDT,19974,19974,19974,19974,0.01901715,379.8485541
1661623200,2022-08-27 18:00:00,BTC/USDT,19988,20011,19988,20011,0.12594302,2520.2457732199996
1661619600,2022-08-27 17:00:00,BTC/USDT,20090,20102,20090,20102,0.64906875,13047.580012499999
1661616000,2022-08-27 16:00:00,BTC/USDT,20001,20001,19860,19913,0.01859168,370.21612383999997
1661612400,2022-08-27 15:00:00,BTC/USDT,20029,20029,19800,19994,1.23472401,24687.07185594
1661608800,2022-08-27 14:00:00,BTC/USDT,20199,20199,20085,20085,1.22171880,24538.222098000002
1661605200,2022-08-27 13:00:00,BTC/USDT,20205,20230,20140,20230,1.52777630,30906.914549
1661601600,2022-08-27 12:00:00,BTC/USDT,20202,20202,20202,20202,0.05946327,1201.27698054
1661598000,2022-08-27 11:00:00,BTC/USDT,20204,20204,20204,20204,0.00000000,0.0
1661594400,2022-08-27 10:00:00,BTC/USDT,20197,20204,20196,20204,0.56811771,11478.25021284
1661590800,2022-08-27 09:00:00,BTC/USDT,20195,20195,20154,20158,5.41809258,109217.91022764
1661587200,2022-08-27 08:00:00,BTC/USDT,20208,20209,20208,20209,0.00916840,185.2841956
1661583600,2022-08-27 07:00:00,BTC/USDT,20104,20104,20104,20104,0.00000000,0.0
1661580000,2022-08-27 06:00:00,BTC/USDT,20127,20140,20104,20104,0.24327333,4890.76702632
1661576400,2022-08-27 05:00:00,BTC/USDT,20113,20113,19984,20096,0.40680049,8175.06264704
1661572800,2022-08-27 04:00:00,BTC/USDT,20197,20197,20169,20190,0.61817717,12480.9970623
1661569200,2022-08-27 03:00:00,BTC/USDT,20209,20235,20209,20235,0.00505389,102.26546415
1661565600,2022-08-27 02:00:00,BTC/USDT,20218,20261,20174,20261,0.49044413,9936.88851793
1661562000,2022-08-27 01:00:00,BTC/USDT,20282,20282,20282,20282,0.12326066,2499.9727061199997
1661558400,2022-08-27 00:00:00,BTC/USDT,20299,20360,20298,20309,0.80012574,16249.75365366
